,label,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,event_created_to_end,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
2378,0,5,0.0,1,4,1,0.0,16.0,16,16,4.0,8.46,11,False,False,False,False,0,0
2379,0,11,1.0,1,4,1,9.0,62.0,62,62,3.0,27.36,70,False,False,False,False,0,0
2380,0,0,0.0,1,1,1,0.0,17.0,17,17,2.0,2.5,40,False,False,False,False,0,0
2381,0,11,1.0,1,1,1,0.0,61.0,61,61,1.0,100.0,4,False,False,False,False,0,0
2382,0,0,0.0,1,3,1,0.0,52.0,52,52,3.0,0.0,26,False,False,False,False,0,0
2383,0,8,1.0,1,3,1,0.0,25.0,25,25,1.0,41.76,17,False,False,False,False,1,0
2384,0,13,0.0,0,3,1,24.0,17.0,17,17,1.0,35.0,1,False,False,False,False,0,0
2385,0,5,1.0,1,3,1,0.0,43.0,50,51,2.0,12.95,25,False,False,False,False,0,0
2386,0,11,0.0,1,3,1,0.0,162.0,162,164,3.0,150.0,89,False,False,False,False,1,0
2387,1,5,0.0,1,1,1,13.0,7.0,7,7,1.0,25.0,0,False,False,False,False,0,0
2388,0,8,0.0,1,3,1,14.0,30.0,34,34,2.0,42.5,1,False,False,False,False,0,0
2389,0,0,0.0,1,3,0,0.0,1.0,1,1,2.0,28.305,22,False,False,False,False,1,0
2390,0,6,0.0,1,1,1,39.0,66.0,77,77,9.0,14.0,31,False,False,False,False,0,0
2391,0,0,0.0,1,3,1,0.0,-6.0,2,17,1.0,250.0,14,False,False,False,False,0,0
2392,0,8,0.0,1,3,1,0.0,13.0,13,13,1.0,3.73,2,False,False,False,False,0,0
2393,0,0,0.0,1,3,0,0.0,74.0,75,82,3.0,88.0,72,False,False,False,False,1,0
2394,0,0,0.0,1,4,1,0.0,53.0,53,54,1.0,15.0,9,False,False,False,False,1,0
2395,0,8,0.0,1,3,1,21.0,20.0,20,20,1.0,89.0,2,False,False,False,False,0,0
2397,0,5,0.0,1,3,1,18.0,12.0,12,13,3.0,10.0,23,False,False,False,False,1,0
2398,0,5,0.0,1,3,1,23.0,3.0,3,3,1.0,5.62,1,False,False,False,False,0,0
2399,0,11,0.0,1,1,1,0.0,1.0,1,52,1.0,25.0,1,False,False,False,False,1,0
2400,0,5,1.0,0,4,1,36.0,55.0,57,61,10.0,6.77,27,False,False,False,False,0,0
2401,0,0,0.0,1,1,0,23.0,38.0,38,38,4.0,48.62,5,False,False,False,False,0,0
2402,0,8,0.0,0,3,1,0.0,44.0,44,45,2.0,275.0,1,False,False,False,False,0,0
2403,0,0,0.0,1,4,1,0.0,28.0,28,28,3.0,20.0,7,False,False,False,False,0,0
2404,0,5,0.0,1,3,1,0.0,31.0,31,32,1.0,15.0,32,False,False,False,False,0,0
2405,0,5,0.0,1,1,1,0.0,13.0,13,40,1.0,25.0,2,False,False,False,False,0,0
2406,0,8,1.0,0,4,1,13.0,40.0,40,41,4.0,160.84,2,False,False,False,False,0,0
2407,0,4,1.0,1,4,1,17.0,34.0,34,35,4.0,90.0,26,False,False,False,False,0,0
2408,0,11,3.0,1,1,1,47.0,21.0,43,47,3.0,30.0,2,False,False,False,False,0,0
2409,0,6,0.0,1,3,1,6.0,72.0,73,73,1.0,20.0,111,False,False,False,False,0,0
2410,0,8,0.0,1,3,1,0.0,45.0,45,45,3.0,250.0,1,False,False,False,False,0,0
2411,0,11,0.0,0,1,1,8.0,36.0,48,48,1.0,22.51,10,False,False,False,False,0,0
2412,0,0,0.0,1,3,1,18.0,2.0,2,2,1.0,0.0,1,False,False,False,False,0,0
2413,0,0,0.0,1,3,0,0.0,1.0,1,1,2.0,6.095,7,False,False,False,False,1,0
2414,0,8,0.0,1,3,1,0.0,34.0,34,34,2.0,31.14,1,False,False,False,False,0,0
2415,0,0,0.0,1,3,1,12.0,28.0,28,29,2.0,35.0,11,False,False,False,False,0,0
2416,0,0,0.0,1,3,1,0.0,30.0,34,34,2.0,22.635,17,False,False,False,False,0,0
2417,0,10,1.0,1,3,1,29.0,36.0,70,71,2.0,9.165,9,False,False,False,False,0,0
2418,0,8,1.0,0,3,1,0.0,9.0,9,9,1.0,400.0,1,False,False,False,False,0,0
2419,0,11,1.0,1,3,1,25.0,3.0,3,58,3.0,75.0,2,False,False,False,False,1,0
2420,0,8,1.0,1,4,1,0.0,26.0,45,46,4.0,4.99,63,False,False,False,False,0,0
2421,0,11,0.0,1,1,1,8.0,14.0,14,14,1.0,8.41,11,False,False,False,False,0,0
2422,0,5,1.0,1,1,1,0.0,36.0,73,73,2.0,8.41,51,False,False,False,False,0,0
2423,0,11,0.0,1,1,1,0.0,58.0,58,58,2.0,13.5,6,False,False,False,False,1,0
2424,0,0,0.0,1,3,1,0.0,15.0,15,16,1.0,20.0,7,False,False,False,False,0,0
2425,0,8,1.0,1,4,1,13.0,87.0,87,87,1.0,282.03,4,False,False,False,False,0,0
2426,0,5,1.0,0,3,1,10.0,42.0,42,42,2.0,15.0,516,False,False,False,False,0,0
2427,0,11,1.0,1,1,1,23.0,67.0,67,68,10.0,27.27,152,False,False,False,False,0,0
2428,0,8,0.0,1,1,1,0.0,85.0,85,86,2.0,339.665,2,False,False,False,False,0,0
2429,0,5,1.0,1,3,1,9.0,20.0,20,23,10.0,0.0,809,False,False,False,False,1,0
2430,0,6,0.0,1,4,1,15.0,52.0,52,53,1.0,0.0,1,False,False,False,False,0,0
2431,0,4,1.0,1,1,1,23.0,29.0,29,30,1.0,40.0,2,False,False,False,False,0,0
2432,0,0,0.0,1,3,1,61.0,36.0,36,36,2.0,31.91,74,False,False,False,False,0,0
2433,0,4,0.0,1,1,1,0.0,90.0,90,90,1.0,10.0,43,False,False,False,False,0,0
2434,1,0,0.0,1,3,0,0.0,999.0,40,40,999.0,999.0,0,False,False,True,True,0,1
2435,0,8,1.0,0,3,1,30.0,31.0,31,33,2.0,83.85,3,False,False,False,False,0,0
2436,0,6,0.0,1,1,1,0.0,27.0,27,28,1.0,13.45,31,False,False,False,False,0,0
2437,0,5,0.0,1,1,1,0.0,61.0,61,61,1.0,10.0,0,False,False,False,False,1,0
2438,0,0,0.0,1,3,0,19.0,61.0,61,61,1.0,60.0,74,False,False,False,False,1,0
2439,0,8,1.0,1,4,1,12.0,43.0,57,57,4.0,16.04,158,False,False,False,False,1,0
2440,0,0,1.0,1,3,1,0.0,0.0,12,49,2.0,7.5,28,False,False,False,False,1,0
2441,0,10,1.0,1,3,0,17.0,32.0,32,32,2.0,85.0,51,False,False,False,False,0,0
2442,0,0,0.0,1,4,1,0.0,7.0,7,8,1.0,107.68,6,False,False,False,False,0,0
2443,0,11,0.0,1,1,1,0.0,49.0,57,57,1.0,90.0,6,False,False,False,False,1,0
2444,0,0,1.0,1,4,1,10.0,11.0,11,11,1.0,27.36,9,False,False,False,False,0,0
2445,0,6,1.0,1,3,1,19.0,72.0,72,72,2.0,27.5,187,False,False,False,False,1,0
2446,0,0,0.0,1,4,1,9.0,43.0,43,43,2.0,5.0,74,False,False,False,False,0,0
2447,0,4,0.0,1,1,1,15.0,20.0,20,20,1.0,13.18,54,False,False,False,False,1,0
2448,0,4,0.0,1,3,1,7.0,24.0,24,24,1.0,18.01,14,False,False,False,False,0,0
2449,0,0,0.0,1,3,1,33.0,34.0,34,34,1.0,9.0,36,False,False,False,False,0,0
2450,0,0,1.0,1,4,1,0.0,1.0,1,2,2.0,35.625,2,False,False,False,False,0,0
2451,0,6,0.0,1,3,1,32.0,36.0,36,36,1.0,9.95,29,False,False,False,False,1,0
2452,0,8,1.0,1,1,1,11.0,24.0,24,24,1.0,140.0,1,False,False,False,False,0,0
2453,1,0,0.0,1,3,1,0.0,40.0,40,41,1.0,20.0,0,False,False,False,False,0,1
2454,0,8,0.0,1,1,1,0.0,63.0,63,65,1.0,376.05,6,False,False,False,False,0,0
2455,0,5,0.0,1,3,1,21.0,22.0,22,22,2.0,9.23,12,False,False,False,False,0,0
2456,0,0,1.0,1,4,1,16.0,0.0,0,4,1.0,375.0,1,False,False,False,False,0,0
2457,0,0,0.0,1,1,0,12.0,7.0,7,70,1.0,13.18,3,False,False,False,False,1,0
2458,0,0,0.0,1,3,1,0.0,29.0,29,29,8.0,0.0,29,False,False,False,False,1,0
2459,0,5,1.0,1,3,1,0.0,25.0,48,48,3.0,17.91,37,False,False,False,False,0,0
2460,0,4,1.0,0,4,1,18.0,2.0,2,3,1.0,25.67,5,False,False,False,False,0,0
2461,1,13,0.0,1,3,1,0.0,999.0,40,41,1.0,20.0,0,False,False,False,False,0,1
2462,0,0,0.0,1,3,1,12.0,23.0,23,23,4.0,71.86,18,False,False,False,False,0,0
2463,0,11,0.0,1,3,1,0.0,20.0,21,21,2.0,6.59,20,False,False,False,False,0,0
2464,0,8,1.0,1,3,0,0.0,49.0,49,50,6.0,1233.25,7,False,False,False,False,0,0
2465,0,5,1.0,1,1,1,6.0,0.0,0,32,1.0,15.0,75,False,False,False,False,0,0
2466,0,11,0.0,1,4,1,0.0,27.0,27,27,3.0,50.0,24,False,False,False,False,0,0
2467,0,12,0.0,1,3,0,20.0,12.0,50,50,2.0,20.0,11,False,False,False,False,0,0
2468,0,5,0.0,1,4,1,0.0,40.0,40,40,1.0,13.18,20,False,False,False,False,0,0
2470,0,0,0.0,1,4,0,0.0,8.0,8,8,1.0,400.0,1,False,False,False,False,1,0
2471,0,0,0.0,1,3,1,0.0,11.0,11,11,2.0,47.5,19,False,False,False,False,0,0
2472,0,0,0.0,1,3,1,22.0,0.0,0,24,1.0,75.0,12,False,False,False,False,0,0
2473,0,8,0.0,1,3,1,12.0,47.0,47,47,1.0,10.29,7,False,False,False,False,0,0
2474,0,6,1.0,1,4,0,17.0,41.0,41,41,2.0,10.0,123,False,False,False,False,0,0
2475,0,4,0.0,1,3,1,55.0,40.0,40,40,1.0,40.0,11,False,False,False,False,1,0
2476,0,8,0.0,1,1,1,0.0,22.0,22,22,6.0,510.13,16,False,False,False,False,0,0
2477,0,8,0.0,1,1,1,0.0,25.0,25,25,6.0,564.22,17,False,False,False,False,0,0
2478,0,8,0.0,1,3,1,18.0,24.0,26,26,4.0,18.75,20,False,False,False,False,0,0
2479,0,8,0.0,1,3,1,17.0,24.0,24,24,1.0,5.0,56,False,False,False,False,1,0
2480,0,0,0.0,1,1,1,14.0,34.0,34,34,1.0,54.76,10,False,False,False,False,1,0
2481,0,11,0.0,1,3,1,0.0,42.0,49,49,1.0,10.0,37,False,False,False,False,1,0
2482,0,0,0.0,1,1,1,0.0,27.0,27,27,1.0,20.0,15,False,False,False,False,0,0
2483,0,6,1.0,1,3,1,11.0,9.0,9,9,3.0,15.0,21,False,False,False,False,0,0
2484,0,0,0.0,1,1,1,0.0,4.0,4,4,4.0,10.0,24,False,False,False,False,0,0
2485,0,13,0.0,1,1,1,0.0,6.0,6,6,2.0,20.0,2,False,False,False,False,0,0
2486,0,0,0.0,1,1,1,12.0,34.0,34,34,1.0,100.0,2,False,False,False,False,0,0
2487,0,5,1.0,1,3,1,0.0,22.0,22,23,4.0,6.06,30,False,False,False,False,0,0
2488,0,0,0.0,1,4,0,0.0,2.0,2,3,1.0,273.06,1,False,False,False,False,0,0
2489,0,6,0.0,1,3,0,0.0,18.0,25,25,1.0,8.46,22,False,False,False,False,0,0
2490,0,12,0.0,1,1,1,23.0,18.0,18,18,2.0,17.905,1,False,False,False,False,0,0
2491,0,0,0.0,1,1,0,0.0,1.0,1,4,3.0,25.0,10,False,False,False,False,1,0
2492,1,0,0.0,1,3,0,0.0,1.0,1,1,3.0,35.0,0,False,False,False,False,1,0
2493,1,13,0.0,1,3,1,0.0,1.0,1,1,1.0,10.0,0,False,False,False,False,0,0
2494,0,0,0.0,1,3,1,8.0,4.0,4,4,2.0,8.955,8,False,False,False,False,0,0
2495,1,5,0.0,1,3,1,0.0,2.0,2,2,1.0,10.0,0,False,False,False,False,0,0
2496,1,0,0.0,1,4,0,0.0,0.0,0,1,1.0,40.0,0,False,False,False,False,0,1
2497,1,0,0.0,1,4,1,0.0,6.0,6,7,1.0,125.0,0,False,False,False,False,0,1
2498,0,11,0.0,1,1,1,88.0,10.0,10,10,1.0,50.98,8,False,False,False,False,0,0
2499,1,0,0.0,1,4,1,0.0,1.0,1,1,1.0,30.0,0,False,False,False,False,0,0
2500,1,13,1.0,0,3,1,999.0,25.0,29,29,2.0,17.5,0,False,True,False,False,0,1
2501,0,11,1.0,1,3,1,0.0,180.0,193,194,4.0,27.21,94,False,False,False,False,0,0
2502,0,6,0.0,0,3,1,0.0,66.0,66,68,5.0,120.0,22,False,False,False,False,1,0
2503,0,8,0.0,1,3,0,0.0,187.0,187,188,11.0,95.0,92,False,False,False,False,0,0
2504,0,5,0.0,1,3,1,0.0,181.0,181,182,2.0,2.34,104,False,False,False,False,1,0
2505,0,5,0.0,1,1,1,0.0,70.0,70,70,1.0,20.0,63,False,False,False,False,0,0
2506,0,5,0.0,1,4,1,0.0,57.0,57,57,4.0,15.0,118,False,False,False,False,1,0
2507,0,5,0.0,0,3,0,0.0,18.0,18,18,6.0,10.0,200,False,False,False,False,1,0
2508,0,0,0.0,0,4,0,0.0,0.0,0,0,1.0,46.26,17,False,False,False,False,0,0
2509,0,11,1.0,0,3,1,0.0,86.0,99,101,16.0,15.0,1992,False,False,False,False,0,0
2510,0,11,1.0,1,3,1,0.0,92.0,106,107,4.0,643.83,305,False,False,False,False,1,0
2511,0,11,0.0,1,3,1,12.0,16.0,17,17,4.0,6.63,67,False,False,False,False,1,0
2512,0,11,1.0,1,3,0,11.0,95.0,106,106,2.0,45.0,44,False,False,False,False,1,0
2513,0,11,0.0,0,3,1,0.0,38.0,42,42,1.0,45.0,110,False,False,False,False,0,0
2514,0,11,1.0,0,3,1,12.0,94.0,94,94,3.0,8.46,60,False,False,False,False,0,0
2515,0,8,1.0,1,1,0,0.0,26.0,26,26,1.0,10.35,13,False,False,False,False,1,0
2516,0,0,1.0,1,3,1,0.0,130.0,130,130,4.0,9.0,123,False,False,False,False,0,0
2517,0,8,0.0,1,1,1,0.0,32.0,51,51,2.0,20.0,7,False,False,False,False,1,0
2518,0,8,0.0,1,3,1,9.0,34.0,46,46,2.0,5.0,22,False,False,False,False,0,0
2519,1,5,0.0,1,1,1,0.0,6.0,6,6,1.0,15.0,13,False,False,False,False,0,0
2520,0,5,0.0,1,3,1,0.0,73.0,73,73,1.0,14.0,87,False,False,False,False,0,0
2521,0,11,1.0,1,3,1,0.0,72.0,139,140,2.0,104.76,81,False,False,False,False,0,0
2522,0,13,1.0,1,3,1,0.0,50.0,62,62,3.0,41.54,9,False,False,False,False,0,0
2523,0,5,1.0,1,4,1,7.0,0.0,0,39,1.0,20.0,12,False,False,False,False,0,0
2524,0,4,0.0,0,4,1,11.0,35.0,35,35,2.0,26.5,44,False,False,False,False,0,0
2525,0,8,0.0,1,1,1,0.0,38.0,44,44,1.0,50.0,1,False,False,False,False,0,0
2526,0,6,1.0,0,3,1,0.0,80.0,368,368,10.0,14.13,850,False,False,False,False,1,0
2527,1,6,0.0,0,1,0,0.0,2.0,2,3,1.0,0.0,3,False,False,False,False,0,0
2528,0,11,0.0,1,1,0,0.0,60.0,63,63,3.0,49.99,63,False,False,False,False,1,0
2529,0,0,0.0,1,4,1,0.0,42.0,42,42,1.0,50.0,87,False,False,False,False,0,0
2530,0,5,1.0,1,3,0,0.0,4.0,5,5,4.0,72.58,3,False,False,False,False,1,0
2531,0,5,0.0,1,3,1,0.0,12.0,12,12,2.0,30.0,60,False,False,False,False,0,0
2532,0,6,1.0,1,3,1,6.0,43.0,51,52,1.0,183.29,12,False,False,False,False,0,0
2533,0,0,1.0,1,3,1,11.0,39.0,39,39,6.0,92.475,4,False,False,False,False,0,0
2534,1,8,0.0,1,1,1,0.0,3.0,3,4,1.0,80.27,0,False,False,False,False,0,0
2535,0,10,1.0,0,3,1,0.0,37.0,40,40,2.0,40.75,59,False,False,False,False,0,0
2536,1,6,0.0,1,3,1,0.0,30.0,30,40,1.0,11.0,2,False,False,False,False,0,0
2537,0,11,0.0,1,3,0,18.0,93.0,406,407,3.0,4.05,127,False,False,False,False,0,0
2538,0,0,0.0,1,3,1,0.0,77.0,77,78,7.0,0.0,6,False,False,False,False,0,0
2539,0,5,1.0,1,3,0,0.0,107.0,107,108,3.0,8.0,18,False,False,False,False,1,0
2540,0,8,1.0,0,3,1,12.0,8.0,8,8,2.0,22.78,89,False,False,False,False,0,0
2541,0,8,0.0,1,3,1,19.0,29.0,33,33,2.0,11.77,17,False,False,False,False,0,0
2542,0,11,1.0,1,4,0,0.0,26.0,26,26,2.0,22.635,14,False,False,False,False,1,0
2544,0,4,0.0,0,4,1,0.0,39.0,39,40,1.0,65.0,4,False,False,False,False,0,0
2545,0,8,1.0,1,4,0,0.0,58.0,58,58,2.0,286.5,1,False,False,False,False,0,0
2546,0,5,1.0,1,3,1,14.0,29.0,35,35,4.0,0.0,298,False,False,False,False,1,0
2547,0,6,1.0,1,4,0,0.0,4.0,4,4,1.0,24.95,24,False,False,False,False,1,0
2548,0,8,1.0,0,3,1,29.0,28.0,28,28,1.0,9.4,4,False,False,False,False,1,0
2549,0,0,0.0,0,4,1,0.0,0.0,0,73,1.0,117.13,3,False,False,False,False,1,0
2550,0,5,0.0,1,1,1,9.0,33.0,38,38,4.0,47.5,39,False,False,False,False,1,0
2551,0,8,1.0,1,3,1,0.0,68.0,107,108,23.0,122.51,31,False,False,False,False,0,0
2552,0,4,0.0,0,4,1,0.0,70.0,70,70,1.0,35.0,11,False,False,False,False,0,0
2553,0,8,1.0,0,1,1,0.0,30.0,30,30,4.0,593.875,5,False,False,False,False,1,0
2554,0,11,1.0,1,1,1,0.0,89.0,91,91,2.0,450.0,3,False,False,False,False,0,0
2555,0,11,1.0,1,4,1,31.0,166.0,167,202,7.0,129.0,10,False,False,False,False,0,0
2556,0,6,0.0,1,4,1,19.0,85.0,99,99,8.0,75.0,72,False,False,False,False,1,0
2557,0,5,0.0,1,3,1,11.0,26.0,26,26,1.0,12.0,2,False,False,False,False,1,0
2558,0,5,0.0,1,3,1,12.0,122.0,122,122,2.0,14.5,34,False,False,False,False,0,0
2559,0,8,1.0,1,3,1,0.0,47.0,47,47,1.0,10.0,26,False,False,False,False,0,0
2560,0,8,0.0,1,3,1,0.0,107.0,107,108,2.0,106.51,43,False,False,False,False,0,0
2562,0,11,1.0,1,4,1,0.0,40.0,93,93,19.0,0.0,207,False,False,False,False,0,0
2563,0,5,0.0,1,3,1,40.0,79.0,79,79,3.0,10.0,109,False,False,False,False,1,0
2564,0,5,0.0,1,1,1,9.0,17.0,17,18,1.0,15.0,35,False,False,False,False,0,0
2565,1,0,0.0,0,1,1,0.0,15.0,15,17,2.0,545.0,0,False,False,False,False,0,0
2566,0,0,1.0,1,3,1,64.0,21.0,35,35,4.0,0.0,100,False,False,False,False,0,0
2567,0,11,1.0,1,3,1,34.0,27.0,27,27,1.0,39.0,16,False,False,False,False,0,0
2568,0,0,1.0,1,3,1,22.0,48.0,48,104,2.0,62.5,11,False,False,False,False,1,0
2569,0,5,0.0,1,3,1,18.0,41.0,41,41,1.0,15.0,2,False,False,False,False,0,0
2570,0,0,1.0,0,3,1,0.0,51.0,51,51,2.0,10.0,35,False,False,False,False,0,0
2571,0,5,0.0,1,3,1,0.0,13.0,13,13,2.0,157.5,23,False,False,False,False,0,0
2572,0,11,1.0,0,3,1,0.0,182.0,732,734,16.0,45.0,109,False,False,False,False,0,0
2573,0,6,1.0,1,1,1,40.0,-1.0,1,20,2.0,4.86,40,False,False,False,False,0,0
2574,1,8,0.0,0,1,1,0.0,2.0,2,2,1.0,85.0,0,False,False,False,False,0,0
2575,0,5,0.0,1,4,1,0.0,38.0,38,38,1.0,85.0,9,False,False,False,False,0,0
2576,0,5,1.0,1,3,0,0.0,18.0,18,18,1.0,25.0,31,False,False,False,False,0,0
2577,0,5,1.0,1,1,1,0.0,127.0,127,127,4.0,615.7,8,False,False,False,False,0,0
2578,0,0,1.0,0,3,1,0.0,40.0,40,41,1.0,2238.57,18,False,False,False,False,1,0
2579,0,8,0.0,0,3,1,0.0,57.0,57,61,1.0,2415.05,6,False,False,False,False,1,0
2580,0,11,0.0,1,3,1,0.0,29.0,38,38,2.0,17.91,49,False,False,False,False,0,0
2581,0,8,0.0,1,3,1,0.0,17.0,17,17,2.0,21.45,15,False,False,False,False,0,0
2582,0,0,0.0,1,4,1,16.0,11.0,15,15,1.0,3.76,13,False,False,False,False,1,0
2583,1,5,1.0,1,3,1,0.0,10.0,10,9,2.0,95.0,1,False,False,False,False,0,0
2584,0,8,1.0,1,4,1,0.0,27.0,27,33,1.0,94.01,1,False,False,False,False,1,0
2585,0,6,0.0,1,3,1,21.0,43.0,43,155,1.0,100.0,5,False,False,False,False,1,0
2586,0,6,0.0,1,3,1,21.0,99.0,99,99,2.0,6.615,23,False,False,False,False,1,0
2587,0,8,1.0,1,3,1,16.0,36.0,36,36,1.0,15.0,20,False,False,False,False,0,0
2588,0,5,0.0,0,3,1,9.0,13.0,15,22,3.0,22.51,17,False,False,False,False,0,0
2589,0,11,1.0,1,1,1,0.0,14.0,15,15,5.0,25.0,107,False,False,False,False,1,0
2590,0,11,1.0,1,3,1,0.0,30.0,53,53,19.0,22.63,178,False,False,False,False,0,0
2591,0,5,0.0,1,4,1,0.0,15.0,15,15,2.0,5.0,10,False,False,False,False,0,0
2592,0,4,0.0,1,1,1,0.0,13.0,13,14,1.0,5.0,16,False,False,False,False,0,0
2593,0,11,0.0,1,1,1,0.0,66.0,66,66,2.0,16.04,141,False,False,False,False,1,0
2594,0,10,0.0,1,4,0,8.0,40.0,40,40,2.0,91.0,12,False,False,False,False,0,0
2595,0,6,0.0,1,3,1,70.0,23.0,23,23,1.0,20.0,18,False,False,False,False,0,0
2596,0,11,0.0,1,4,1,0.0,41.0,41,41,1.0,22.25,90,False,False,False,False,0,0
2597,0,12,0.0,0,3,1,0.0,12.0,13,13,3.0,0.91,98,False,False,False,False,1,0
2598,0,12,0.0,1,3,1,0.0,13.0,14,14,3.0,0.91,98,False,False,False,False,1,0
2599,0,11,1.0,1,3,1,83.0,17.0,17,17,4.0,20.27,14,False,False,False,False,0,0
2600,0,6,1.0,1,3,1,48.0,24.0,24,24,1.0,99.0,139,False,False,False,False,0,0
2601,0,6,0.0,1,1,1,0.0,57.0,57,57,3.0,46.26,3,False,False,False,False,1,0
2603,0,4,1.0,1,4,1,39.0,160.0,161,163,2.0,22.635,22,False,False,False,False,1,0
2604,1,0,0.0,0,1,1,0.0,0.0,0,1,1.0,0.0,0,False,False,False,False,0,0
2605,0,8,1.0,1,4,1,0.0,12.0,12,13,2.0,32.25,61,False,False,False,False,0,0
2606,0,5,1.0,1,3,0,14.0,3.0,3,40,1.0,286.15,1,False,False,False,False,0,0
2607,1,0,0.0,1,1,1,0.0,5.0,5,5,2.0,90.0,0,False,False,False,False,0,0
2608,0,0,1.0,1,4,1,0.0,1.0,1,46,1.0,35.0,44,False,False,False,False,0,0
2609,0,6,0.0,1,1,1,0.0,44.0,44,47,1.0,25.0,56,False,False,False,False,0,0
2610,1,5,0.0,1,1,1,0.0,1.0,1,1,2.0,79.335,0,False,False,False,False,0,0
2611,1,6,0.0,0,1,0,0.0,1.0,1,1,1.0,100.0,5,False,False,False,False,0,0
2612,0,11,0.0,0,3,0,0.0,25.0,25,26,4.0,46.35,36,False,False,False,False,0,0
2613,0,6,0.0,1,3,1,10.0,9.0,9,19,1.0,13.18,3,False,False,False,False,0,0
2614,0,6,1.0,0,3,1,10.0,127.0,494,494,12.0,17.0,4,False,False,False,False,0,0
2615,0,8,0.0,1,3,1,0.0,4.0,4,4,2.0,25.0,17,False,False,False,False,0,0
2616,0,8,0.0,1,3,1,0.0,7.0,7,7,1.0,47.0,1,False,False,False,False,0,0
2617,0,0,0.0,1,1,1,0.0,207.0,209,212,8.0,210.575,60,False,False,False,False,0,0
2618,0,0,0.0,1,4,1,0.0,7.0,7,9,1.0,1.0,1,False,False,False,False,0,0
2619,0,0,1.0,1,1,1,0.0,47.0,47,48,1.0,20.03,28,False,False,False,False,0,0
2620,0,11,0.0,1,4,1,0.0,39.0,44,45,2.0,5.0,21,False,False,False,False,0,0
2621,0,12,0.0,1,1,1,17.0,29.0,29,41,2.0,9.0,21,False,False,False,False,0,0
2622,0,0,1.0,0,3,1,0.0,35.0,36,36,2.0,87.835,292,False,False,False,False,0,0
2623,0,8,1.0,1,3,1,0.0,10.0,22,22,6.0,0.0,38,False,False,False,False,1,0
2624,0,0,0.0,1,1,1,5.0,188.0,192,193,15.0,140.0,129,False,False,False,False,0,0
2625,0,8,0.0,1,1,1,0.0,24.0,25,26,1.0,75.0,4,False,False,False,False,0,0
2626,0,5,1.0,0,3,1,0.0,126.0,126,127,3.0,210.85,6,False,False,False,False,0,0
2627,0,5,0.0,1,1,0,0.0,26.0,29,30,4.0,3.385,12,False,False,False,False,0,0
2628,0,11,0.0,0,4,1,0.0,135.0,135,136,2.0,51.05,16,False,False,False,False,0,0
2629,0,11,0.0,1,3,1,0.0,20.0,20,21,2.0,46.35,23,False,False,False,False,0,0
2630,0,8,0.0,1,1,1,0.0,15.0,15,16,1.0,0.0,41,False,False,False,False,1,0
2631,0,11,0.0,1,1,1,0.0,52.0,52,52,2.0,12.5,36,False,False,False,False,0,0
2632,0,0,1.0,1,1,0,0.0,24.0,24,24,2.0,10.82,19,False,False,False,False,1,0
2633,0,11,1.0,0,1,1,0.0,48.0,48,48,2.0,80.0,13,False,False,False,False,1,0
2635,0,0,1.0,1,1,0,0.0,166.0,167,170,1.0,100.12,19,False,False,False,False,0,0
2636,0,6,0.0,1,1,1,0.0,8.0,11,11,1.0,25.0,19,False,False,False,False,1,0
2638,0,11,0.0,0,1,1,0.0,47.0,47,47,2.0,8.5,43,False,False,False,False,0,0
2639,0,4,1.0,1,4,0,0.0,31.0,34,34,1.0,17.91,131,False,False,False,False,0,0
2640,0,11,0.0,1,3,1,0.0,66.0,67,68,2.0,225.0,12,False,False,False,False,1,0
2641,0,8,0.0,1,1,0,32.0,67.0,67,67,1.0,45.0,2,False,False,False,False,0,0
2642,0,11,0.0,1,4,1,0.0,48.0,59,60,1.0,27.36,21,False,False,False,False,1,0
2643,1,8,0.0,1,1,0,0.0,2.0,2,2,2.0,800.0,4,False,False,False,False,0,0
2644,0,8,1.0,1,4,1,18.0,36.0,36,36,1.0,46.26,7,False,False,False,False,1,0
2645,0,6,1.0,0,3,1,21.0,4.0,4,5,2.0,39.7,60,False,False,False,False,0,0
2646,0,12,1.0,1,1,1,0.0,22.0,22,23,1.0,15.0,310,False,False,False,False,0,0
2647,0,5,0.0,1,3,1,0.0,95.0,95,95,1.0,20.0,75,False,False,False,False,0,0
2648,0,11,1.0,1,1,1,12.0,58.0,58,60,1.0,955.2,1,False,False,False,False,0,0
2649,0,11,0.0,0,4,1,0.0,29.0,29,31,2.0,93.51,58,False,False,False,False,0,0
2650,0,8,0.0,0,4,1,0.0,62.0,62,63,3.0,665.55,5,False,False,False,False,0,0
2651,0,0,1.0,1,3,1,0.0,8.0,18,18,21.0,75.0,132,False,False,False,False,0,0
2652,0,11,1.0,1,3,1,0.0,41.0,41,41,2.0,10.135,61,False,False,False,False,0,0
2653,1,6,0.0,0,3,1,0.0,0.0,0,1,1.0,140.76,5,False,False,False,False,0,0
2654,0,8,0.0,1,3,1,0.0,141.0,141,141,1.0,35.0,99,False,False,False,False,0,0
2655,0,0,0.0,1,4,1,0.0,4.0,4,5,1.0,42.0,3,False,False,False,False,0,0
